"plot_code"	"sub_plot"	"plot_corner"	"collar_number"	"replica"	"measurement_code"	"treatment_code_partitioning"	"disturbance_code_control"	"litter_code"	"year"	"month"	"day"	"hour"	"min"	"instr"	"chmb_type"	"d_chamber"	"smpl_date"	"raw_start_time"	"raw_end_time"	"Time"	"CH4ppb"	"total_vol_L"	"collar_area_m2"	"collar_hght_cm"	"air_temp_c"	"soil_temp_c"	"atmp_mb"	"atmp_Kpa"	"RawReads"	"Flux_name"	"Comments"
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:43	21266	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:44	21291	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:45	21334	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:47	21362	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:48	21383	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:49	21417	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:50	21469	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:51	21493	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:52	21479	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:53	21470	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:54	21475	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:55	21480	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:56	21487	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:57	21503	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:58	21520	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:39:59	21544	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:00	21590	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:01	21618	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:02	21626	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:03	21609	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:04	21616	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:05	21594	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:06	21607	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:07	21664	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:09	21646	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:10	21655	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:11	21650	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:16	21742	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	3	NA	2	2	TOT	NA	NA	NA	2016	11	23	7	35:00:00	Aeris_CH4_Laser	static-pvc	03-B2	11/23/16	07:36:00	07:41:00	07:40:17	21757	4.037441783	0.032429251	12.5	27.9	26.2	1010.1	101.01	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_3_2-2	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:51	22519	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:52	22581	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:53	22605	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:54	22625	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:55	22666	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:56	22676	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:57	22690	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:58	22717	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:58:59	22780	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:00	22828	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:01	22872	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:02	22927	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:03	23015	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:04	23108	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:05	23168	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:06	23211	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:07	23247	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:08	23263	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:09	23301	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:10	23367	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:11	23409	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:12	23475	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:13	23550	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:14	23582	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:15	23618	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:16	23643	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:17	23726	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:18	23844	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:19	23924	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:20	23991	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:21	24046	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:22	24085	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:23	24118	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:24	24204	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:25	24260	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:26	24304	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:27	24329	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:29	24387	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:30	24430	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:31	24458	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:32	24514	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:33	24565	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:34	24628	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:35	24695	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:36	24759	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:37	24805	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:38	24817	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:39	24860	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
QUI-01	7	NA	3	1	TOT	NA	NA	NA	2016	11	23	8	58:00:00	Aeris_CH4_Laser	static-pvc	07-A1	11/23/16	08:58:00	09:03:00	08:59:40	24922	3.30778363	0.032429251	10.2	30.4	26.8	1009.5	100.95	CH4_QUI-01_2016-11_aeris.txt	CH4_QUI-01_2016-11-23_7_3-1	NA
